acc_is,acc_ml,acc_pa,gyr_is,gyr_ml,gyr_pa
0.152695004,-9.752887652,-2.157489462,-86.60830031,-6.027516005,-3.827358071
0.099207941,-9.715296909,-1.966422152,-90.12626117,-6.967166789,-6.119189252
-0.109596241,-9.666436242,-1.934608616,-93.81610937,-10.31324031,-7.345318934
-0.218032547,-9.703489985,-1.997488852,-97.91848719,-14.24373079,-7.196349907
-0.26043951,-9.722613501,-2.240079361,-100.7832762,-18.20859873,-6.382749838
-0.124581703,-9.720215152,-2.522681525,-102.1583749,-20.77544965,-4.343020087
0.091854071,-9.488033249,-2.84255335,-101.505203,-20.44313413,-2.085566374
0.394268216,-9.234354105,-2.944454431,-98.80084219,-17.58980431,1.535526891
0.623477297,-8.865913853,-2.814877084,-95.40893205,-14.43853644,5.271211715
0.683045873,-8.556494779,-2.703673376,-89.36995688,-12.21546019,9.14440641
0.577236685,-8.539308836,-2.486147515,-82.16214782,-9.270457125,13.14365182
0.431719853,-8.624316704,-2.412287731,-75.81377545,-6.233780811,17.50959022
0.339317109,-8.704025407,-2.444881554,-72.07809063,-3.827358071,20.46605244
0.353706515,-8.725522256,-2.329573343,-70.82904263,-1.867842412,21.71510044
0.517028104,-8.754505901,-2.065120464,-71.75723426,-1.100078967,22.79226109
0.672031597,-8.775599657,-1.72949525,-72.71980336,-1.581363515,23.99547246
0.688969347,-8.948496885,-1.681828951,-73.40735271,-2.727279105,25.66850922
0.717680569,-9.221809764,-1.877470565,-73.84280064,-2.360586116,27.03214877
0.679121383,-9.453368241,-2.108655282,-73.21254706,0.126050715,28.28119677
0.632980832,-9.549750902,-2.279293169,-71.5395103,4.537825737,29.57608138
0.656564661,-9.501769996,-2.254463078,-69.84355523,9.304834593,30.96263925
0.670783667,-9.339151784,-2.071814906,-67.99863113,12.67382643,32.39503374
0.669745475,-9.183435496,-2.121811375,-66.70374651,14.53020968,32.84194082
0.668284962,-9.11885401,-2.149787925,-65.25989287,16.10011404,32.68151263
0.587221106,-9.07635346,-2.123641528,-64.06814065,17.07414229,32.37211542
0.548428933,-9.185035409,-2.080644593,-63.91917162,17.72731418,30.84804769
0.534947638,-9.268839885,-2.103643745,-64.18273221,18.2429762,29.30106164
0.561990571,-9.377797691,-2.082932775,-65.23697455,17.72731418,27.54781079
0.566687207,-9.462687937,-1.990308717,-66.17662534,16.62723521,26.95193468
0.654526437,-9.533015435,-1.929964072,-67.31108177,15.11462664,26.76858819
0.68140878,-9.617344942,-1.934290772,-68.03300859,12.73112221,27.52489248
0.693498428,-9.563527282,-2.017525581,-68.04446775,10.48512765,27.76553475
0.716615791,-9.640335363,-2.119855261,-67.67777476,9.419426152,28.49892073
0.721981763,-9.625527266,-2.181102818,-67.6663156,9.178783878,29.07187852
0.769362003,-9.586382227,-2.239090807,-67.19649021,9.797578297,29.57608138
0.765343042,-9.623188464,-2.19547182,-66.87563385,10.90911642,29.67921379
0.806390633,-9.693515766,-2.105852957,-67.12773528,11.67687986,30.00007015
0.785214865,-9.778989119,-1.977983433,-67.72361138,11.79147142,30.18341665
0.706625876,-9.791417407,-1.921381303,-68.88098613,11.65396155,30.57302795
0.652348127,-9.803892883,-1.819049465,-70.03836088,11.49353337,31.13452659
0.613199458,-9.753861392,-1.762810403,-71.59680608,10.58826005,32.07417737
0.580075699,-9.754158439,-1.767963792,-73.40735271,9.728823361,32.85339997
0.572531416,-9.69335341,-1.791743232,-75.02309369,8.846468357,33.20863381
0.589691853,-9.623050732,-1.831015507,-76.29506,7.918276729,33.58678595
0.659872985,-9.557885747,-1.908339202,-77.16595585,7.356778089,33.71283667
0.717023495,-9.467110776,-1.937306072,-77.69307702,7.184890751,33.80450991
0.871562092,-9.422253079,-1.992048815,-77.93371929,7.207809063,33.9649381
0.970630928,-9.400674611,-2.029414026,-78.44938131,7.482828804,33.82742822
1.047167077,-9.352736476,-2.030623206,-78.67856443,7.860980949,34.28579446
1.105809,-9.333046923,-1.974792534,-78.41500384,7.734930234,34.99626213
1.162909184,-9.311365058,-1.931368275,-77.99101507,8.0557866,34.91604804
1.13871537,-9.234902876,-1.85171441,-78.0368517,8.170378159,34.96188466
1.222396436,-9.112551085,-1.740593009,-78.26603481,8.19329647,34.78999732
1.279454339,-9.073230251,-1.805074825,-78.28895313,7.689093611,34.25141699
1.277944187,-9.150612708,-1.99819066,-77.34930234,8.411020433,34.22849868
1.230088947,-9.19851484,-2.135734021,-76.07733604,10.84036148,33.54094933
1.09834153,-9.235528852,-2.106922051,-74.75953311,13.68223215,31.77623932
0.99753554,-9.292417631,-2.072446866,-73.54486258,15.89384924,29.66775463
0.839388824,-9.491917028,-2.21963228,-72.13538641,17.99087477,27.52489248
0.495518502,-9.754528963,-2.215963144,-70.8634201,19.88163549,24.79761337
0.225335013,-9.958639354,-2.121324995,-69.27059743,21.46299901,21.84115115
0.06283717,-10.03869847,-2.078994158,-67.58610151,22.79226109,18.49507763
-0.084227777,-9.94690787,-1.997989653,-66.70374651,23.67461609,15.11462664
-0.150845035,-9.806717182,-2.053615492,-66.97876625,24.2704922,10.77160655
-0.056457531,-9.708317094,-2.057212426,-67.48296911,24.86636831,7.391155557
0.080987828,-9.589896267,-1.921159204,-67.86112126,23.75483019,5.546231457
0.099278475,-9.509992052,-1.812978743,-67.1735719,20.62648062,5.168079312
0.038010022,-9.552433545,-1.889607203,-65.09946468,15.65320696,5.912924446
-0.064070581,-9.769041288,-2.247287651,-62.46385883,9.809037453,7.436992181
-0.175476964,-10.22641684,-2.769123734,-59.63344732,4.652417296,10.02676141
-0.357650429,-10.55777274,-3.011311641,-57.53642179,1.90221988,12.41026584
-0.523001707,-10.59499414,-2.967425919,-57.10097386,0.378152145,13.57909974
-0.613489442,-10.42352476,-2.789857758,-57.36453445,0.114591559,14.42707728
-0.65276103,-10.01811797,-2.494584508,-57.69684997,0.527121172,14.19789416
-0.773670457,-9.623199648,-2.388711064,-56.97492315,1.695955074,14.17497585
-1.114736296,-9.301128715,-2.324005383,-55.24459061,3.197104497,14.57604631
-1.661945846,-9.115890801,-2.198852248,-53.69760456,4.113836969,15.26359566
-2.355070415,-8.983928251,-2.056258698,-52.68919884,3.460665083,15.90530839
-3.07198757,-8.754709753,-1.894975235,-53.20486086,1.260507149,16.15740982
-3.579353707,-8.603317222,-1.812500015,-55.29042723,-3.3002369,16.2147056
-3.773681959,-8.665437478,-1.759820707,-59.15216277,-9.006896539,17.1772747
-3.803345829,-8.831367643,-1.76580157,-64.28586461,-13.31553916,19.26284107
-3.620006347,-9.027015537,-1.74883233,-69.77480029,-16.14595067,22.26513992
-3.281470114,-9.199314551,-1.670129937,-74.86266551,-16.48972534,25.21014299
-2.938657996,-9.292063392,-1.619074969,-78.74731936,-14.86252521,27.65094319
-2.599722104,-9.393052437,-1.676544009,-81.40584353,-11.97481792,30.68761951
-2.297029256,-9.470521222,-1.808108764,-83.20493101,-8.239133094,33.11696056
-2.069760986,-9.553240614,-1.86073549,-84.75191706,-4.377397555,35.01918044
-1.944866639,-9.684500866,-1.881467356,-85.6228129,-0.962569096,36.81826792
-1.839367446,-9.827097064,-1.866245963,-85.59989459,0.263560586,38.33087649
-1.780770452,-9.869031086,-1.814586307,-84.66024381,-1.535526891,39.87786254
-1.8372065,-9.826740863,-1.723477992,-83.54870569,-4.19405106,40.65708514
-1.935399695,-9.698223585,-1.548915909,-82.33403516,-6.566096332,40.25601469
-1.986841667,-9.429300387,-1.473142096,-80.70683502,-8.456857056,39.7059752
-2.018571033,-9.149537532,-1.440926546,-79.15984898,-9.316293749,38.12461169
-1.990436149,-8.879596841,-1.386605633,-77.7503728,-8.995437384,35.51192414
-1.896274373,-8.782289881,-1.315955289,-77.10866007,-8.090164067,32.93361406
-1.745083046,-8.824523795,-1.232326216,-77.33784319,-6.921330165,30.6647012
-1.491243802,-8.743977024,-1.250508266,-78.87337008,-5.110783533,28.36141086
-1.175810904,-8.809704809,-1.133693827,-81.32562944,-2.268912869,26.55086423
-0.855154475,-8.901942059,-1.023420991,-83.52578737,1.627200138,25.56537682
-0.736003883,-8.946460918,-1.082286386,-84.60294803,4.469070802,25.27889792
-0.697204058,-8.895230744,-1.074203731,-84.53419309,6.451504773,25.19868383
-0.798535079,-8.722511469,-1.152013708,-83.49140991,8.537071147,24.96950071
-0.922894389,-8.478043424,-1.195004954,-81.89858724,10.9664122,24.05276824
-1.004607765,-8.240896975,-1.152192152,-80.05366314,13.5905589,23.06728083
-1.014156623,-8.039008646,-1.126891573,-78.23165735,16.85641833,21.71510044
-1.000090751,-7.905226243,-0.918979807,-77.18887416,21.03901024,20.06498199
-0.91237287,-7.833938837,-0.70672584,-76.40965156,24.74031759,17.76169165
-0.711234123,-7.785591821,-0.523089703,-76.18046844,28.01763618,15.34380975
-0.52000024,-7.960022156,-0.459631854,-75.06893032,30.45843639,14.53020968
-0.414536854,-8.139819836,-0.554551256,-72.61667095,31.86791257,13.96871105
-0.374906318,-8.173452734,-0.521835887,-70.22170737,32.25752387,12.07795032
-0.355758571,-8.396615323,-0.526174359,-67.80382548,32.31481965,10.92057558
-0.386477997,-8.734904736,-0.554129524,-65.20259709,33.1055014,9.923629012
-0.379476797,-8.988448012,-0.486489966,-63.81603922,33.64408173,8.170378159
-0.347499336,-9.035221406,-0.250863184,-64.20565052,35.12231284,2.475177675
-0.314698914,-9.100355293,-0.218265927,-64.07959981,36.49741155,-0.137509871
-0.634274183,-9.633996436,-0.012385223,-65.66096332,38.58297792,0.733385978
-0.614976049,-9.74763214,0.174638209,-67.19649021,40.16434144,0.412529612
-0.457917557,-9.883837319,-0.003606254,-67.86112126,40.90918657,0.275019742
-0.27023558,-10.19197079,-0.106135371,-66.31413521,40.43936118,1.363639552
-0.231118695,-10.58655882,-0.288169927,-63.08265324,38.59443708,2.899166443
-0.07226664,-10.55269911,-0.400694747,-59.59906985,35.78694388,3.689848201
-0.00673329,-10.57563881,-0.627442008,-56.09256814,31.53559704,3.815898916
0.117934741,-10.48982407,-0.832803567,-52.94130027,26.7915065,3.621093265
0.135467173,-10.33393876,-0.928481675,-49.8931648,22.45994557,2.463718519
0.029834466,-10.16127314,-0.927297509,-47.46382375,18.96490302,0.137509871
-0.161403047,-9.993970854,-0.849766038,-45.46993062,16.43242956,-2.486636831
-0.423270991,-9.96414453,-0.550088098,-44.11775023,13.79682371,-5.282670871
-0.662916047,-10.17983955,-0.379235569,-45.41263484,7.322400622,-7.207809063
-0.962897509,-11.05511149,-0.830539125,-45.85954192,-3.792980604,-7.769307702
-1.285659458,-12.01929499,-1.209191587,-44.10629107,-13.4874265,-8.113082379
-1.039085697,-13.14985031,-1.314354983,-40.69146261,-18.11692548,-6.760901983
-0.326421766,-13.89194551,-1.379825648,-37.80375532,-18.46070016,-6.85257523
0.563472862,-14.25565244,-1.551611011,-36.55470733,-16.97100989,-8.89230498
1.331882412,-14.204999,-2.037535823,-33.62116342,-14.32394488,-10.64555583
1.662766257,-14.10835823,-2.678997302,-28.39578833,-15.22921819,-9.534017711
1.349976173,-13.83634381,-3.544242049,-20.83274543,-22.89539349,-5.362884962
0.65287669,-13.01909517,-4.143230839,-14.14059838,-29.91985606,-0.687549354
-0.170245291,-11.15691143,-3.737990824,-15.05733086,-30.26363074,1.982433971
-0.792934354,-9.675606335,-3.625076057,-22.41410895,-28.32703339,3.49504255
-1.098638479,-8.823678664,-3.824313723,-31.11160828,-24.49967532,4.938896194
-1.339938777,-8.116897201,-4.364437902,-37.23079753,-19.49202419,4.973273662
-1.662921745,-7.789658459,-4.964920069,-36.48595239,-14.32394488,3.976327098
-2.002505098,-7.809150536,-5.172117667,-28.78539963,-11.58520662,2.062648062
-2.13272549,-8.213463113,-4.849013251,-18.13984379,-10.95495304,0.836518381
-1.735441582,-8.666912803,-4.626682256,-6.829656918,-12.34151091,1.787628321
-1.313102541,-9.055461496,-4.270974795,0.790681757,-13.71660962,4.89305957
-0.981340309,-9.228959096,-3.823565809,3.059594626,-14.04892514,7.666175299
-0.88894865,-9.227751877,-3.509665723,1.512608579,-11.91752214,8.69749933
-0.8494789,-9.304659824,-3.264813028,-1.970974815,-8.136000691,8.021409132
-0.795081469,-9.290511744,-3.002005482,-5.282670871,-3.689848201,5.718118795
-0.823651622,-9.189044168,-2.649884558,-8.147459847,-1.100078967,2.326208648
-0.720504671,-8.87474815,-2.431099681,-10.85182064,-1.420935332,0.320856365
-0.481474015,-8.435785868,-2.524471163,-12.34151091,-3.128349561,-0.045836624
-0.254009153,-8.002110686,-2.675013363,-12.16962357,-4.663876452,0.034377468
-0.015096217,-7.736140396,-2.720380493,-10.32469947,-5.030569441,0.286478898
0.174468888,-7.538452808,-2.682316319,-7.310941466,-5.924383602,0.928191628
0.404257347,-7.49113751,-2.721395926,-3.368991835,-7.356778089,2.612687546
0.555580423,-7.41500465,-2.797339649,1.14591559,-9.797578297,3.506501706
0.707151986,-7.423799512,-2.882653589,6.485882241,-12.421725,3.964867942
0.870413832,-7.528806831,-2.959783144,13.33845747,-15.30943229,4.7555497
0.965882496,-7.641787325,-2.951921606,20.6837764,-16.79912255,4.904518726
1.04272864,-7.821993199,-2.849370613,28.49892073,-17.15435639,5.328507495
1.063074776,-7.956538429,-2.688499759,35.43171005,-16.6043169,5.122242688
1.064600428,-8.144007823,-2.470474863,41.43630774,-15.13754495,4.606580673
0.992215184,-8.361922454,-2.255880328,46.93670258,-12.59361234,4.732631388
0.893450066,-8.532768901,-1.955228157,51.71517059,-8.94960076,4.858682103
0.866787762,-8.532832961,-1.830922508,55.63420191,-4.572203205,5.20245678
0.727239335,-8.662772787,-1.597914995,58.8313064,-0.148969027,6.15356672
0.596881504,-8.700021946,-1.555227565,62.79617435,4.205510216,7.74638939
0.393658721,-8.657743495,-1.225422625,66.77250144,7.517206272,9.660068426
0.363986218,-8.552041039,-1.212802943,69.22476081,9.545476867,10.43929103
0.31493661,-8.531623878,-1.174717187,70.78320601,10.43929103,10.51950512
0.225452831,-8.633182688,-1.176871365,71.16135816,10.53096427,10.87473895
0.211776122,-8.841728377,-1.309808735,70.5769412,10.70285161,10.24448538
0.170477984,-8.985949405,-1.237234453,69.07579178,11.2528911,9.407966996
0.088021598,-9.068467103,-1.361789276,67.62047898,12.12378694,7.987031664
-0.031590456,-9.233947677,-1.456810212,66.81833807,12.99468279,5.981679381
-0.166288721,-9.384930248,-1.55105861,66.24538027,12.76549968,4.239887684
-0.279766877,-9.585859648,-1.577803416,65.46615767,12.68528558,2.268912869
-0.443013125,-9.728087775,-1.475890956,64.34316039,12.79987714,0.481284548
-0.620738149,-9.94560726,-1.333983518,62.3148898,13.07489688,-1.684495918
-0.731271441,-10.02519746,-1.190559356,59.93138537,13.75098708,-2.669983325
-0.841946291,-9.952821828,-1.018502355,57.46766685,14.53020968,-3.621093265
-0.821686679,-9.825151643,-0.763368093,54.74038775,14.72501533,-4.079459501
-0.613516713,-9.706069623,-1.006781759,54.28202151,13.10927435,-3.884653851
-0.570293853,-9.833244304,-1.634649325,57.07805555,8.812090889,-2.750197417
-0.810647977,-10.21754134,-2.893311565,63.02535746,2.738738261,-1.615740982
-1.370868824,-10.74091142,-4.042475076,71.16135816,-4.377397555,-1.180293058
-2.589144569,-11.05672347,-3.747995062,71.84890751,-9.270457125,-4.19405106
-3.67639717,-11.21307878,-3.149800392,64.43483364,-12.86863208,-10.53096427
-4.004059606,-11.34060034,-2.536256799,55.84046671,-17.10851976,-16.94809158
-4.024368366,-11.5872982,-2.314458487,46.86794764,-20.63793978,-19.92747211
-3.872632584,-11.73937155,-2.699858071,39.28198643,-23.1016583,-19.2284636
-3.299686597,-11.69973464,-3.163099416,35.3400368,-24.19027811,-16.34075632
-2.672058395,-11.53804622,-3.366927378,33.18571549,-26.48210929,-13.46450819
-2.055774477,-11.44246317,-3.219601681,30.04590678,-29.39273489,-10.93203473
-1.481426641,-11.21624643,-3.099849343,26.91755722,-32.39503374,-6.783820294
-1.252053832,-10.95145383,-4.236857479,31.36370971,-40.57687105,-2.085566374
-2.083238258,-10.78419941,-4.401884929,36.56616649,-46.77627439,-0.217723962
-2.911135747,-10.55486457,-3.626420321,37.17350175,-42.96037548,-0.653171886
-3.215484718,-10.14662417,-2.692321637,36.1994735,-38.02147928,-0.779222601
-3.508527665,-9.678784285,-2.325431364,39.7059752,-37.67770461,0.022918312
-3.949476864,-9.092353374,-2.632655451,43.80835302,-40.29039215,-0.148969027
-4.410727957,-8.431344979,-3.058363834,43.84273048,-43.1895586,-1.478231111
-4.567790962,-7.840566276,-3.171649224,40.06120904,-44.40422912,-3.701307357
-4.319913059,-7.361249284,-3.074281344,35.08793537,-44.73654464,-6.898411853
-3.796485402,-7.09532157,-2.843783916,31.19182237,-43.36144594,-10.19864875
-3.326880015,-6.939074462,-2.664019002,27.93742209,-39.72889351,-12.28421513
-2.871287134,-7.077314334,-2.645824885,23.75483019,-36.1994735,-12.89155039
-2.502196577,-7.435371486,-2.660657703,19.76704393,-32.94507322,-11.80293058
-2.332840465,-7.856380192,-2.694785712,17.39499866,-30.77929275,-9.946547323
-2.448354098,-8.246849388,-2.941801316,16.16886898,-30.75637444,-7.74638939
-2.631663562,-8.562489866,-3.149081613,15.7219619,-30.74491529,-4.618039829
-2.942159087,-8.662156327,-3.428850943,16.15740982,-31.90229003,-1.913679036
-3.303246352,-8.566696198,-3.60986055,17.88774236,-33.2888479,-0.320856365
-3.583067086,-8.328043521,-3.54544142,19.75558478,-34.62956914,0.068754935
-3.779294456,-8.096138456,-3.447746867,20.82128628,-35.54630161,-0.160428183
-3.816182704,-7.874799547,-3.284220838,20.46605244,-35.37441427,-0.538580327
-3.875236844,-7.723718483,-3.083722194,18.74717906,-34.58373251,-1.512608579
-3.82701471,-7.647770739,-3.14779768,16.31783801,-32.86485913,-2.016811439
-3.741923065,-7.66073848,-3.184832196,13.55618143,-30.01152931,-2.521014299
-3.670515388,-7.739259485,-3.224219738,10.84036148,-26.90609806,-3.678389045
-3.515125773,-7.813384238,-3.275307668,7.391155557,-24.0642274,-4.400315867
-3.40636505,-7.89106021,-3.318798439,4.789927167,-20.99317361,-4.996191974
-3.263696356,-7.880978669,-3.408846587,1.833464944,-18.23151704,-5.385803274
-3.127480287,-7.878156823,-3.402226407,-1.237588837,-16.79912255,-5.867087822
-3.007454153,-7.853834399,-3.413541261,-3.884653851,-15.90530839,-6.634851268
-2.908722585,-7.82104163,-3.495566791,-5.351425807,-15.50423794,-7.04738088
-2.887389464,-7.789288327,-3.542734252,-6.084811784,-14.6562604,-7.356778089
-2.951046849,-7.778588658,-3.500765502,-6.451504773,-13.83120117,-7.723471078
-3.004401673,-7.851062388,-3.479665762,-7.826603481,-13.05197857,-8.376642965
-3.060430507,-7.907557295,-3.440236135,-9.64860927,-11.6425024,-8.537071147
-3.134419881,-7.947039602,-3.383228164,-12.47902078,-10.02676141,-9.224620502
-3.168599785,-8.063226985,-3.419122464,-14.98857592,-8.078704911,-10.02676141
-3.150827891,-8.14686783,-3.507114927,-17.72731418,-5.775414575,-10.65701499
-3.133352553,-8.102158069,-3.529646437,-20.46605244,-4.595121517,-11.05808545
-3.072293151,-8.102849379,-3.553867523,-23.30792311,-2.692901637,-11.04662629
-2.926241381,-8.083741363,-3.57536653,-25.65705007,-0.607335263,-11.11538123
-2.783293102,-8.046313074,-3.484775006,-27.7540756,1.363639552,-12.00919539
-2.586671468,-8.049115006,-3.484118619,-29.48440814,2.486636831,-12.98322364
-2.353284995,-8.043277958,-3.53691545,-31.27203646,3.724225668,-12.90300955
-2.185500543,-8.065518503,-3.57769307,-32.69297179,5.339966651,-13.46450819
-2.143219443,-8.153077658,-3.731325322,-33.34614368,6.394208994,-13.49888565
-2.132640241,-8.241715325,-3.838546561,-32.57838023,7.013003412,-13.13219266
-2.182980452,-8.295438122,-3.727453511,-31.38662802,6.623392112,-12.46756162
-2.214334292,-8.418320046,-3.65067947,-30.38968145,5.59206808,-12.44464331
-2.180717972,-8.544244443,-3.581317865,-30.50427301,4.629498985,-12.58215318
-2.166896957,-8.685294095,-3.428091551,-31.48976042,2.509555143,-12.50193909
-2.106580467,-8.840717653,-3.41782362,-32.44087036,1.031324031,-12.55923487
-2.09820616,-8.956033025,-3.377882009,-33.30030705,0.641712731,-12.96030533
-2.099224144,-9.023234174,-3.386336169,-34.59519167,0.962569096,-12.98322364
-2.055146637,-9.136516621,-3.482314266,-35.9129946,1.39801702,-12.97176448
-1.897490323,-9.218517135,-3.425259404,-36.22239181,2.062648062,-12.39880669
-1.851450031,-9.177209678,-3.35110738,-35.45462836,2.79603404,-11.7456348
-1.857245877,-9.267937757,-3.704836752,-34.43476349,3.563797486,-11.09246291
-1.681849748,-9.587682347,-4.103450112,-34.25141699,5.351425807,-9.247538813
-1.354296595,-9.832924498,-4.06527175,-33.16279718,6.6004738,-7.10467666
-1.029301497,-9.805315431,-3.822622381,-31.10014912,5.282670871,-6.130648408
-0.764928668,-9.585269283,-3.603705953,-28.86561372,1.867842412,-5.45455821
-0.54769799,-9.259942019,-3.633952733,-27.63948404,-0.905273316,-4.95035535
-0.419479916,-8.818253734,-3.647411464,-27.65094319,-2.291831181,-5.190997624
-0.464660558,-8.476061117,-3.733221104,-28.98020528,-2.566850922,-6.497341397
-0.546656364,-8.37057713,-3.853543795,-30.34384483,-0.721926822,-8.273510562
-0.707314832,-8.468133656,-3.990246145,-31.94812666,1.718873385,-10.48512765
-0.821043634,-8.707801178,-3.967116422,-32.99090984,3.701307357,-12.21546019
-0.870457192,-9.022892197,-3.949030215,-34.11390712,3.896113007,-13.25824338
-0.884748498,-9.149622192,-4.015617258,-34.82437479,3.002298846,-12.9144687
-0.89040053,-9.252546652,-4.049591936,-35.68381148,1.718873385,-11.6425024
-0.837789206,-9.305334262,-4.145419057,-37.0818285,0.939650784,-10.58826005
-0.720266583,-9.364980239,-4.235342226,-38.05585675,-0.469825392,-10.32469947
-0.612364529,-9.406271216,-4.163254619,-38.68611033,-2.074107218,-10.31324031
-0.475828458,-9.13267993,-3.902366105,-38.89237513,-4.69825392,-10.26740369
-0.358251586,-8.868598457,-3.831441767,-38.67465117,-7.035921724,-9.247538813
-0.220253531,-8.54852023,-3.834369267,-39.37365968,-7.631797831,-7.712011922
0.002226772,-8.324246855,-3.944311801,-39.98099494,-6.898411853,-5.431639898
0.219021886,-8.240651332,-4.05001926,-39.82056676,-5.832710354,-3.575256642
0.375527879,-8.324199767,-4.127772437,-38.69756948,-4.560744049,-2.463718519
0.556363948,-8.442018357,-4.236879159,-37.0818285,-4.239887684,-0.974028252
0.77583209,-8.620591847,-4.334559487,-34.90458888,-5.282670871,0.584416951
0.954887938,-8.736901366,-4.368547507,-32.2231464,-6.864034386,2.245994557
1.09769358,-8.849247448,-4.36030338,-29.5989997,-8.365183809,3.678389045
1.215112903,-8.839300598,-4.379174386,-25.98936559,-9.717364205,4.996191974
1.204987806,-8.709809972,-4.36555428,-22.39119063,-10.51950512,5.741037107
1.179529483,-8.751505611,-4.318739783,-19.38889179,-10.45075018,6.474423085
1.132210653,-8.520920874,-4.266441005,-16.62723521,-10.0038431,6.577555488
1.166659155,-8.499117168,-4.333460179,-14.44999559,-7.883899261,5.053487753
1.066890278,-8.649168083,-4.254537748,-12.71966305,-6.119189252,2.967921379
0.921122997,-8.781693629,-4.084882332,-11.05808545,-5.546231457,1.329262085
0.787821088,-8.906566983,-3.986003222,-9.534017711,-5.878546978,0.183346494
0.801480826,-8.919845113,-3.915279793,-8.75479511,-6.245239967,-1.180293058
0.86283698,-8.93904652,-3.895331845,-8.399561277,-6.199403343,-2.257453713
0.844600092,-8.926305979,-3.816307978,-7.74638939,-5.282670871,-3.896113007
0.903595666,-8.899066748,-3.785614843,-6.978625945,-4.274265152,-4.514907426
0.909752226,-8.854243386,-3.834288139,-6.130648408,-3.666929889,-4.50344827
0.92144192,-8.737303772,-3.885418545,-4.938896194,-3.575256642,-4.618039829
0.947682886,-8.802467776,-4.027603116,-3.288777744,-3.529420018,-3.941949631
0.877943792,-8.645813063,-4.062552516,-1.432394488,-3.162727029,-3.208563653
0.823750213,-8.612120422,-4.091798971,0.916732472,-2.715819949,-2.773115728
0.85315971,-8.573226421,-4.1296744,3.586715798,-2.165780466,-2.784574884
0.862283304,-8.545497671,-4.12842441,6.016056849,-2.028270595,-1.925138192
0.891473646,-8.584241873,-4.05220895,8.090164067,-2.039729751,-1.409476176
0.957972693,-8.612503404,-4.06199884,9.293375437,-1.604281826,-1.478231111
0.977276713,-8.583626885,-3.928781492,10.33615862,-1.363639552,-1.134456434
0.958208721,-8.667163155,-3.918459116,10.94349389,-0.996946564,-0.802140913
0.949522163,-8.774910014,-3.888989483,11.6425024,-1.386557864,-0.458366236
0.909759093,-8.736533687,-3.928867624,13.21240676,-1.122997278,1.088619811
0.97452589,-8.804261632,-3.833646467,14.62188293,-0.618794419,1.684495918
1.004955431,-8.703412772,-3.878255185,16.19178729,-0.733385978,2.945003067
1.024859725,-8.680050748,-3.892429066,17.40645782,-1.042783187,4.125296125
1.00771881,-8.651849745,-4.074213173,18.43778185,-0.859436693,5.282670871
0.980133973,-8.667893607,-4.014253079,19.18262698,-3.06E-13,5.339966651
0.924297808,-8.680744609,-3.913035559,20.43167497,-0.091673247,4.961814506
0.868599963,-8.659739732,-3.911560528,21.48591732,-1.673036762,4.847222947
0.791068492,-8.67489314,-3.988018098,23.05582168,-2.062648062,5.042028597
0.760939529,-8.578460154,-3.903842804,24.92366409,-1.890760724,5.878546978
0.684170197,-8.67380423,-4.10749968,26.12687546,-2.028270595,5.614986392
0.537136936,-8.909329185,-4.113851164,28.26973761,-1.409476176,5.168079312
0.393767122,-8.980097152,-3.868781472,28.75102216,-0.89381416,4.744090544
0.359350208,-9.074152194,-3.759653855,28.09785027,-1.638659294,3.517960862
0.259746139,-9.17203245,-3.767601328,27.13528118,-3.506501706,2.005352283
0.028183149,-9.169155864,-3.977806477,26.65399663,-4.835763791,1.386557864
-0.093673728,-9.186086943,-4.235440228,25.89769234,-4.480529958,0.882355005
-0.289927781,-9.16379725,-4.088957406,24.13298233,-3.586715798,-0.607335263
-0.45457166,-9.139549676,-3.88598831,21.85261031,-4.640958141,-2.016811439
-0.591345328,-9.056350674,-3.872026424,19.58369744,-6.199403343,-2.521014299
-0.672048765,-9.029213467,-3.909980137,18.23151704,-7.207809063,-2.475177675
-0.699032936,-8.975628991,-3.95391432,17.75023249,-8.044327444,-1.707414229
-0.671430048,-8.967608335,-3.915359843,16.77620424,-8.708958486,-1.088619811
-0.536668411,-8.932228864,-3.786622133,15.93968586,-9.14440641,-0.068754935
-0.43773613,-8.878026064,-3.884024839,14.61042378,-10.02676141,0.355233833
-0.345109129,-8.867592932,-3.823196756,13.2009476,-10.46220934,0.217723962
-0.204770507,-8.879279978,-3.839665098,11.72271649,-10.01530226,0.50420286
-0.167204289,-8.795150006,-3.904131513,10.21010791,-9.304834593,0.550039483
-0.183664978,-8.684373623,-3.98425508,9.854874076,-8.835009201,0.836518381
-0.155939171,-8.590508501,-4.044693705,9.9007107,-7.826603481,0.595876107
-0.111406382,-8.558749706,-4.067819603,10.3934544,-6.004597693,0.653171886
-0.112903682,-8.612159466,-4.079443472,11.01224882,-3.220022809,0.825059225
-0.178139888,-8.755752752,-4.074585168,11.53936999,-0.263560586,1.386557864
-0.263099786,-8.925390608,-3.998619275,11.92898129,1.581363515,2.085566374
-0.364646235,-8.985991196,-3.949879172,11.99773623,1.982433971,3.460665083
-0.515225614,-8.917638942,-4.005492749,12.00919539,1.111538123,5.168079312
-0.614296608,-8.818359093,-4.035501833,11.28726856,0.687549354,6.703606203
-0.627447404,-8.565885794,-4.0368305,11.01224882,0.870895849,7.368237245
-0.720992032,-8.3935083,-4.123142215,11.02370798,1.512608579,8.388102121
